Duplicate 1	Duplicate 2	Ka	Ks	Ka/Ks	P-Value
Glyma.06G241300	Glyma.06G241600	0.0487213	0.0105904	4.60052	0.00268637
Glyma.06G241600	Glyma.06G242000	0.0608794	0.0354351	1.71806	0.07949
Glyma.06G241900	Glyma.06G242100	0.251776	0.464989	0.541466	0.0172748
Glyma.06G243800	Glyma.06G244100	0.128291	0.10291	1.24664	0.285814
Glyma.06G243900	Glyma.06G244200	0.00352303	NA	NA	NA
Glyma.06G244000	Glyma.06G244500	NA	0.0366031	-3.03314e-14	NA
Glyma.06G244500	Glyma.06G244700	0.0222781	0.0702607	0.317078	0.121843
Glyma.06G250900	Glyma.06G251300	0.0343265	0.0467422	0.734379	0.504229
Glyma.06G251000	Glyma.06G251600	0.0758081	0.0502905	1.5074	0.389687
Glyma.06G251300	Glyma.06G251600	0.0294868	0.0254698	1.15772	0.998844
Glyma.06G251400	Glyma.06G251900	0.00837637	0.00860292	0.973666	0.675773
Glyma.06G251500	Glyma.06G251800	0.0276794	0.0193117	1.4333	0.958149
Glyma.06G252000	Glyma.06G252200	0.0226018	0.0165769	1.36345	0.711797
Glyma.06G252200	Glyma.06G252500	0.0301824	0.025387	1.18889	0.995557
Glyma.06G252300	Glyma.06G252700	0.175928	0.259729	0.677351	0.246608
Glyma.06G256400	Glyma.06G257000	0.118733	0.304971	0.389326	4.20431e-14
Glyma.06G257000	Glyma.06G257300	0.150559	0.390276	0.385776	2.06114e-08
Glyma.06G257000	Glyma.06G257700	0.172028	0.869685	0.197805	1.62554e-41
Glyma.06G257200	Glyma.06G257400	0.134219	0.584231	0.229737	2.47338e-16
Glyma.06G257500	Glyma.06G258100	0.171495	0.513729	0.333823	5.77123e-14
Glyma.06G258300	Glyma.06G258900	0.172725	1.07055	0.161343	1.88975e-23
Glyma.06G259000	Glyma.06G259400	0.128801	0.142632	0.903034	0.649063
Glyma.06G259100	Glyma.06G259400	0.0816342	0.0808835	1.00928	0.872468
Glyma.06G259200	Glyma.06G259600	0.00618461	0.0200991	0.307706	0.150683
Glyma.06G259300	Glyma.06G259700	0.198867	0.226549	0.877811	0.73877
Glyma.06G259400	Glyma.06G259700	0.17246	0.115919	1.48777	0.201627
Glyma.06G259600	Glyma.06G259900	0.00824544	0.0201753	0.408689	0.21763
Glyma.06G259800	Glyma.06G260100	0.106717	0.0892566	1.19562	0.257157
Glyma.06G260100	Glyma.06G260500	0.2658	0.950814	0.27955	7.4422e-15
Glyma.06G262300	Glyma.06G262700	0.200296	0.661617	0.302736	4.34827e-28
Glyma.06G262400	Glyma.06G262600	0.155668	0.364378	0.427215	2.01245e-09
Glyma.06G263500	Glyma.06G263900	0.157099	0.153198	1.02546	0.717041
Glyma.06G263500	Glyma.06G264200	0.246337	0.437639	0.562877	3.6598e-06
Glyma.06G263700	Glyma.06G264100	0.310215	0.479254	0.647288	0.0116421
Glyma.06G263900	Glyma.06G264300	0.181755	0.242857	0.748406	0.0667465
Glyma.06G263900	Glyma.06G264400	0.198402	0.170612	1.16288	0.294958
Glyma.06G264100	Glyma.06G264300	0.466747	1.01988	0.457651	3.77436e-06
Glyma.06G264300	Glyma.06G265200	0.380886	1.06321	0.358241	9.77208e-07
Glyma.06G264900	Glyma.06G265100	0.0199169	0.0865735	0.230058	0.0935528
Glyma.06G265000	Glyma.06G265400	0.152407	0.147026	1.0366	0.68338
Glyma.06G267300	Glyma.06G267600	0.0829474	0.0749237	1.10709	0.862256
Glyma.06G268100	Glyma.06G268600	0.0757299	0.0406819	1.86151	0.0602582
Glyma.06G268500	Glyma.06G268700	0.106273	0.259756	0.409127	3.51385e-05
Glyma.06G270800	Glyma.06G271000	0.0298311	0.0240969	1.23796	0.799137
Glyma.06G272600	Glyma.06G273000	0.0735588	0.33067	0.222454	6.11735e-14
Glyma.06G273500	Glyma.06G273800	0.01143	0.0267991	0.426506	0.0957852
Glyma.06G273900	Glyma.06G274100	0.123862	0.337519	0.366977	1.70155e-07
Glyma.06G275100	Glyma.06G275300	0.10829	0.398504	0.271742	1.98042e-10
Glyma.06G278000	Glyma.06G278200	0.0998134	0.267301	0.373411	1.04526e-06
Glyma.06G278600	Glyma.06G279300	0.0332899	0.0714573	0.465871	0.215664
Glyma.06G279000	Glyma.06G279800	0.141233	0.575958	0.245215	4.90469e-05
Glyma.06G279100	Glyma.06G279900	0.0204025	0.0342748	0.595262	0.230302
Glyma.06G279200	Glyma.06G280100	0.0121209	0.00783708	1.54661	0.693084
Glyma.06G279700	Glyma.06G280500	0.0180982	0.0437553	0.413622	0.251991
Glyma.06G280200	Glyma.06G280600	0.0829978	0.14267	0.581746	0.233576
Glyma.06G280600	Glyma.06G281000	0.00548511	NA	NA	NA
Glyma.06G280700	Glyma.06G281200	0.00944488	0.0316764	0.298167	0.232231
Glyma.06G280800	Glyma.06G281300	0.00540291	0.0168599	0.320459	0.37078
Glyma.06G280900	Glyma.06G281400	0.0381551	0.0526721	0.724389	0.328462
Glyma.06G281000	Glyma.06G281700	0.00548964	0.0160671	0.341669	0.382742
Glyma.06G281100	Glyma.06G281800	0.00498033	0.0309031	0.161159	0
Glyma.06G281400	Glyma.06G282300	0.0480248	0.067933	0.706944	0.335997
Glyma.06G281500	Glyma.06G282400	0.0148453	0.0671658	0.221024	0.0573237
Glyma.06G281600	Glyma.06G282500	0.0150319	0.0418951	0.358799	0.196948
Glyma.06G281700	Glyma.06G282600	0.00553993	NA	NA	NA
Glyma.06G281800	Glyma.06G282000	NA	0.0149821	7.41032e-14	NA
Glyma.06G281900	Glyma.06G282100	NA	NA	NA	NA
Glyma.06G282000	Glyma.06G282700	NA	NA	NA	NA
Glyma.06G282100	Glyma.06G282800	0.0243858	NA	NA	NA
Glyma.06G282200	Glyma.06G282900	0.0163846	0.034267	0.478146	0.358419
Glyma.06G286200	Glyma.06G286600	0.206379	0.962738	0.214366	2.24797e-14
Glyma.06G287400	Glyma.06G287600	0.132416	0.254786	0.519716	0.0548447
Glyma.06G287400	Glyma.06G287700	0.0671136	0.0703272	0.954305	0.76266
Glyma.06G287700	Glyma.06G288400	0.0943951	0.0854625	1.10452	0.79919
Glyma.06G288000	Glyma.06G288200	0.0128326	0.0107851	1.18985	0.72916
Glyma.06G288100	Glyma.06G288300	NA	NA	NA	NA
Glyma.06G291100	Glyma.06G291500	0.0543373	0.139475	0.389583	0.089099
Glyma.06G291200	Glyma.06G291700	0.333581	2.72159	0.122568	2.85007e-11
Glyma.06G291300	Glyma.06G291700	0.10929	0.16896	0.646836	0.0205518
Glyma.06G293900	Glyma.06G294100	0.0808188	0.0414984	1.94752	0.00949446
Glyma.06G294000	Glyma.06G294300	0.204496	0.359264	0.569208	0.0180225
Glyma.06G297600	Glyma.06G297800	0.0156322	0.105274	0.14849	0.00827725
Glyma.06G298800	Glyma.06G299000	0.171115	0.692965	0.246932	1.26709e-05
Glyma.06G303900	Glyma.06G304100	0.120082	0.0793438	1.51344	0.0892661
Glyma.06G304100	Glyma.06G304300	0.0476678	0.0330152	1.44382	0.388081
Glyma.06G304200	Glyma.06G304400	0.0712684	0.29592	0.240837	0.0018396
Glyma.06G304300	Glyma.06G304500	0.0933248	0.0592467	1.57519	0.101956
Glyma.06G309600	Glyma.06G309900	0.273792	0.734276	0.372874	8.0793e-13
Glyma.06G315200	Glyma.06G315700	0.0348838	0.0340266	1.02519	0.999995
Glyma.06G315600	Glyma.06G316100	0.0130424	0.0163193	0.799199	0.460517
Glyma.07G006700	Glyma.07G006900	0.176152	0.458542	0.384156	1.7918e-13
Glyma.07G011400	Glyma.07G011600	0.198888	1.76056	0.112968	2.90435e-18
Glyma.07G011700	Glyma.07G011900	0.244873	1.93053	0.126842	4.33272e-32
Glyma.07G013700	Glyma.07G014000	0.402064	3.99092	0.100745	1.10143e-28
Glyma.07G016500	Glyma.07G016700	0.0139108	0.105119	0.132334	3.54699e-20
Glyma.07G024100	Glyma.07G024800	0.0345094	0.0542414	0.636219	0.315951
Glyma.07G024400	Glyma.07G024700	0.0396739	0.0268955	1.47511	0.60751
Glyma.07G037000	Glyma.07G037900	0.245725	0.630407	0.389788	0.00664746
Glyma.07G037700	Glyma.07G038000	0.481648	3.66854	0.131291	1.94776e-19
Glyma.07G044800	Glyma.07G045000	0.115973	0.212796	0.544993	0.00553455
Glyma.07G045000	Glyma.07G045200	0.0413523	0.0388066	1.0656	0.839725
Glyma.07G050000	Glyma.07G050700	0.22502	0.839327	0.268096	3.19475e-13
Glyma.07G050200	Glyma.07G050400	0.205761	0.714778	0.287866	2.03708e-11
Glyma.07G050200	Glyma.07G050500	0.166506	0.724976	0.229671	3.89474e-27
Glyma.07G061600	Glyma.07G061800	0.0801904	0.119288	0.672242	0.249202
Glyma.07G061700	Glyma.07G061900	0.0052575	0.00773807	0.679433	0.570747
Glyma.07G062900	Glyma.07G063300	0.0403323	0.0387669	1.04038	0.807948
Glyma.07G063000	Glyma.07G063800	0.00181876	0.0243486	0.0746966	0.0112077
Glyma.07G063100	Glyma.07G063700	0.0624543	0.0591403	1.05604	1
Glyma.07G063600	Glyma.07G064100	0.0928837	0.0960846	0.966687	0.823044
Glyma.07G063700	Glyma.07G064100	0.0842424	0.107206	0.785799	0.285223
Glyma.07G063800	Glyma.07G064400	0.172881	0.251555	0.68725	0.864985
Glyma.07G063800	Glyma.07G064500	0.0858054	0.178246	0.481389	0.0656554
Glyma.07G064400	Glyma.07G064900	0.198422	0.153537	1.29234	0.332901
Glyma.07G064900	Glyma.07G065400	0.226747	0.238733	0.949793	0.878054
Glyma.07G065000	Glyma.07G065500	0.0951395	0.0876177	1.08585	0.315872
Glyma.07G065200	Glyma.07G065500	0.400603	0.394165	1.01633	0.889035
Glyma.07G065900	Glyma.07G066200	0.28842	0.514103	0.561016	0.0130573
Glyma.07G066000	Glyma.07G066300	0.0176019	0.0333838	0.52726	0.221683
Glyma.07G066400	Glyma.07G066700	0.0257168	0.158742	0.162003	0.0112012
Glyma.07G072600	Glyma.07G073400	0.411128	4.32878	0.0949755	8.62938e-46
Glyma.07G072700	Glyma.07G072900	0.00258665	0.0772998	0.0334625	3.48597e-13
Glyma.07G074400	Glyma.07G074600	0.0757591	0.26471	0.286196	2.78875e-08
Glyma.07G076200	Glyma.07G076400	0.48652	1.5761	0.308685	5.71699e-09
Glyma.07G077700	Glyma.07G078000	0.327397	0.728956	0.449131	1.5679e-13
Glyma.07G077700	Glyma.07G078100	0.485783	1.00193	0.484845	3.74103e-17
Glyma.07G083700	Glyma.07G083900	0.122216	0.470405	0.25981	5.06714e-13
Glyma.07G094100	Glyma.07G094400	0.376652	1.50325	0.250559	6.17628e-10
Glyma.07G094300	Glyma.07G094600	0.0274843	0.0142699	1.92604	0.861015
Glyma.07G094500	Glyma.07G094700	0.192011	0.281802	0.681369	0.0452015
Glyma.07G095000	Glyma.07G095300	0.454352	0.664274	0.683983	0.0362606
Glyma.07G095200	Glyma.07G096000	0.0248255	0.0611444	0.406015	0.0423173
Glyma.07G096100	Glyma.07G096300	0.0862795	0.197076	0.437799	7.68587e-07
Glyma.07G097100	Glyma.07G097500	0.262176	0.248559	1.05478	0.790136
Glyma.07G098200	Glyma.07G098500	0.500244	2.66454	0.187741	0.00131537
Glyma.07G098600	Glyma.07G099000	0.201422	0.452724	0.444911	0.0418097
Glyma.07G098700	Glyma.07G099000	0.231156	0.667156	0.34648	0.00319363
Glyma.07G101300	Glyma.07G101900	0.205236	0.285539	0.718767	0.079004
Glyma.07G101300	Glyma.07G102000	0.191954	0.324746	0.591091	0.102905
Glyma.07G105500	Glyma.07G105700	0.180444	1.17114	0.154075	3.47283e-28
Glyma.07G106500	Glyma.07G106700	0.00602826	0.0208498	0.289128	0.0038978
Glyma.07G108200	Glyma.07G108400	0.119463	0.250661	0.476593	4.68116e-09
Glyma.07G110300	Glyma.07G110500	0.321437	1.72243	0.186619	1.98461e-43
Glyma.07G111000	Glyma.07G111900	0.325754	2.00691	0.162316	4.25709e-25
Glyma.07G113800	Glyma.07G114000	0.389504	2.14574	0.181524	1.00747e-13
Glyma.07G115200	Glyma.07G115400	0.042062	0.06492	0.647906	0.28519
Glyma.07G126100	Glyma.07G126600	0.186323	1.77386	0.105038	1.01606e-11
Glyma.07G127000	Glyma.07G127300	0.280688	0.264666	1.06053	0.626841
Glyma.07G135400	Glyma.07G135600	0.361789	4.58569	0.0788953	1.23233e-79
Glyma.07G136200	Glyma.07G136400	0.156532	0.3924	0.39891	0.000684876
Glyma.07G137500	Glyma.07G137800	0.273059	0.514139	0.5311	0.000404162
Glyma.07G137600	Glyma.07G138000	0.00468249	0.0736082	0.0636137	0.0152738
Glyma.07G139700	Glyma.07G140200	0.146739	0.809305	0.181314	4.61239e-15
Glyma.07G140500	Glyma.07G140700	0.117692	0.198326	0.593429	0.0458935
Glyma.07G141200	Glyma.07G141600	0.520741	3.36841	0.154595	9.05879e-15
Glyma.07G141300	Glyma.07G141500	0.0833381	0.338384	0.246283	0.000217354
Glyma.07G142900	Glyma.07G143500	0.221298	0.749795	0.295145	4.02979e-10
Glyma.07G143200	Glyma.07G143700	0.299591	2.4615	0.121711	3.02751e-12
Glyma.07G143500	Glyma.07G143900	0.0904185	0.129506	0.69818	0.0292484
Glyma.07G143900	Glyma.07G144100	0.0888201	0.119352	0.744185	0.0925637
Glyma.07G144900	Glyma.07G145300	0.406694	3.04882	0.133394	9.36449e-20
Glyma.07G145900	Glyma.07G146600	0.73197	4.26819	0.171494	2.02513e-23
Glyma.07G149000	Glyma.07G149300	0.271271	0.485239	0.559046	5.92669e-05
Glyma.07G150000	Glyma.07G150200	0.179631	0.5509	0.326069	1.30911e-07
Glyma.07G153300	Glyma.07G153500	0.187586	0.279388	0.671417	0.0384655
Glyma.07G158000	Glyma.07G158200	0.29549	1.3215	0.223602	8.78027e-27
Glyma.07G159800	Glyma.07G160700	0.133594	0.428761	0.311581	2.53222e-14
Glyma.07G160000	Glyma.07G160200	0.0632936	0.0338435	1.87018	0.87501
Glyma.07G169200	Glyma.07G169400	0.464648	1.69939	0.27342	0.000272897
Glyma.07G176600	Glyma.07G176800	0.136707	0.304867	0.448417	5.94815e-05
Glyma.07G200000	Glyma.07G200300	0.0432195	0.228081	0.189492	1.76262e-06
Glyma.07G200200	Glyma.07G200500	0.0385777	0.497448	0.0775512	8.23482e-16
Glyma.07G200300	Glyma.07G200500	0.0155509	0.115632	0.134486	5.34459e-05
Glyma.07G200500	Glyma.07G200700	0.0289424	0.270815	0.106872	3.38018e-09
Glyma.07G207700	Glyma.07G207900	0.218626	0.344742	0.634171	0.0182668
Glyma.07G208900	Glyma.07G209100	0.0856721	0.32017	0.267584	1.00038e-11
Glyma.07G215700	Glyma.07G215900	0.520695	4.24849	0.12256	6.44014e-38
Glyma.07G220300	Glyma.07G220500	0.192015	0.654052	0.293577	4.05937e-16
Glyma.07G230800	Glyma.07G231600	0.133852	0.17676	0.757252	0.45239
Glyma.07G249300	Glyma.07G249900	0.429736	1.52283	0.282195	1.28213e-20
Glyma.07G255900	Glyma.07G256100	0.140706	0.533542	0.263721	1.64631e-10
Glyma.08G020300	Glyma.08G020600	0.0243327	0.147847	0.16458	2.77268e-07
Glyma.08G022800	Glyma.08G023200	0.0990245	0.204845	0.483413	0.0237059
Glyma.08G025700	Glyma.08G025900	0.0224759	0.249555	0.0900641	1.32316e-38
Glyma.08G032400	Glyma.08G032600	0.116912	3.33098	0.0350983	5.74831e-37
Glyma.08G049800	Glyma.08G050000	0.21571	1.77145	0.12177	3.15374e-15
Glyma.08G050500	Glyma.08G050700	0.269998	2.75221	0.098102	7.61233e-45
Glyma.08G060800	Glyma.08G061000	0.436986	4.72765	0.0924319	7.71133e-81
Glyma.08G068400	Glyma.08G068600	0.0331474	0.0226548	1.46315	0.960075
Glyma.08G068800	Glyma.08G069000	0.0293419	0.246565	0.119003	9.9878e-08
Glyma.08G070900	Glyma.08G071100	0.239669	2.15656	0.111135	1.32059e-59
Glyma.08G071400	Glyma.08G071800	0.261129	0.383827	0.680329	0.039711
Glyma.08G083000	Glyma.08G083300	0.0579075	0.21088	0.2746	1.24093e-07
Glyma.08G093300	Glyma.08G093500	0.214997	1.34821	0.159469	1.37792e-34
Glyma.08G095300	Glyma.08G095500	0.113875	0.214446	0.531019	0.017377
Glyma.08G096700	Glyma.08G097200	0.0308582	0.0401914	0.767782	0.607774
Glyma.08G097100	Glyma.08G097300	0.0671383	0.16185	0.414819	0.003783
Glyma.08G098200	Glyma.08G098500	0.220238	0.932804	0.236103	3.69152e-11
Glyma.08G101500	Glyma.08G101700	0.188202	0.488439	0.385315	2.22026e-05
Glyma.08G106000	Glyma.08G106200	0.178127	0.515929	0.345255	4.93279e-06
Glyma.08G109300	Glyma.08G109500	0.00459385	0.0932212	0.049279	3.22833e-12
Glyma.08G110300	Glyma.08G110500	0.00228733	0.0857927	0.0266612	1.01696e-12
Glyma.08G110300	Glyma.08G110900	NA	NA	NA	NA
Glyma.08G110500	Glyma.08G110700	NA	NA	NA	NA
Glyma.08G116400	Glyma.08G116900	0.447579	1.40626	0.318276	3.93837e-15
Glyma.08G119000	Glyma.08G119200	0.0669329	0.119135	0.561823	0.118935
Glyma.08G151500	Glyma.08G152300	0.055553	0.169398	0.327944	0.00993365
Glyma.08G153800	Glyma.08G154100	0.330206	1.76555	0.187027	2.95601e-28
Glyma.08G155500	Glyma.08G155800	0.098213	0.428238	0.229342	0.000152222
Glyma.08G156800	Glyma.08G157400	0.305065	5.31059	0.0574446	0
Glyma.08G166200	Glyma.08G166600	0.252943	0.349159	0.724433	0.283658
Glyma.08G166200	Glyma.08G166700	0.281563	0.604242	0.465977	3.75714e-06
Glyma.08G167300	Glyma.08G167500	0.212522	0.749988	0.283367	1.12077e-07
Glyma.08G170700	Glyma.08G171000	0.103921	0.137729	0.754536	0.586676
Glyma.08G171400	Glyma.08G172300	0.106489	0.397877	0.267643	0.00344735
Glyma.08G174600	Glyma.08G175200	0.299423	1.45812	0.205349	1.35428e-12
Glyma.08G174700	Glyma.08G174900	0.110131	0.269487	0.408669	0.000417634
Glyma.08G175000	Glyma.08G175200	0.311719	1.43622	0.217042	1.00205e-17
Glyma.08G180100	Glyma.08G180300	0.007728	0.0336825	0.229437	0.0580525
Glyma.08G182500	Glyma.08G182700	0.211729	0.701651	0.301759	5.25999e-16
Glyma.08G182700	Glyma.08G182900	0.328721	1.31302	0.250355	1.53487e-19
Glyma.08G185000	Glyma.08G185800	0.23732	2.36223	0.100464	2.04675e-34
Glyma.08G195400	Glyma.08G195600	0.195643	0.215943	0.905994	0.584645
Glyma.08G195500	Glyma.08G195700	0.241853	0.325782	0.742377	0.31828
Glyma.08G197000	Glyma.08G197300	0.194218	0.458229	0.423844	0.000173977
Glyma.08G197700	Glyma.08G198100	0.020932	0.019999	1.04665	0.999639
Glyma.08G198000	Glyma.08G198500	0.0211424	0.0138058	1.53142	0.702109
Glyma.08G198300	Glyma.08G199000	0.0188067	0.0448359	0.419457	0.0983303
Glyma.08G198400	Glyma.08G198900	0.00196747	0.0247756	0.0794119	6.24766e-05
Glyma.08G198500	Glyma.08G198800	0.023071	0.0423829	0.544347	0.0367435
Glyma.08G198500	Glyma.08G198900	0.45823	4.63039	0.0989615	1.34034e-65
Glyma.08G198600	Glyma.08G198800	0.178313	0.402713	0.442778	1.05568e-06
Glyma.08G198800	Glyma.08G199400	0.305549	1.12495	0.271612	3.43287e-33
Glyma.08G215300	Glyma.08G215500	0.467919	1.37983	0.339113	9.72172e-10
Glyma.08G230100	Glyma.08G230400	0.123861	1.21585	0.101872	1.3595e-08
Glyma.08G233300	Glyma.08G233500	0.0857698	0.825567	0.103892	3.07593e-32
Glyma.08G243700	Glyma.08G244600	0.448097	1.06933	0.419044	0.00261893
Glyma.08G244000	Glyma.08G244600	0.295306	2.49649	0.118288	2.40639e-14
Glyma.08G244500	Glyma.08G244800	0.163163	0.54637	0.298632	8.56544e-15
Glyma.08G245700	Glyma.08G246000	0.139215	0.259635	0.536196	5.92696e-06
Glyma.08G245700	Glyma.08G246300	0.0852204	0.338409	0.251826	3.73196e-22
Glyma.08G248700	Glyma.08G249100	0.317633	0.435581	0.729216	0.323471
Glyma.08G248900	Glyma.08G249200	0.142586	0.399613	0.35681	1.92194e-20
Glyma.08G251600	Glyma.08G251800	0.341845	0.767361	0.445481	2.10873e-05
Glyma.08G252000	Glyma.08G252300	0.301562	0.748004	0.403156	1.92933e-06
Glyma.08G258900	Glyma.08G259100	0.183574	0.341075	0.538223	0.0484231
Glyma.08G274600	Glyma.08G274900	0.36447	1.49751	0.243384	6.21822e-13
Glyma.08G274900	Glyma.08G275400	0.471002	2.03786	0.231125	1.20031e-17
Glyma.08G275700	Glyma.08G276100	0.0401433	0.0609699	0.658411	0.293087
Glyma.08G277200	Glyma.08G277900	0.337836	1.21394	0.278297	4.16037e-07
Glyma.08G277900	Glyma.08G278200	0.0339094	0.0348124	0.974062	0.991603
Glyma.08G278000	Glyma.08G278300	0.033965	0.122878	0.276412	0.0200702
Glyma.08G289700	Glyma.08G289900	0.318823	1.35682	0.234978	0.000176808
Glyma.08G292900	Glyma.08G293100	0.316439	0.534486	0.592045	5.54892e-05
Glyma.08G295000	Glyma.08G295400	0.33031	3.18595	0.103677	3.84848e-16
Glyma.08G299700	Glyma.08G300300	0.114181	0.299132	0.381709	2.24359e-05
Glyma.08G305900	Glyma.08G306100	0.217757	0.429538	0.506955	5.18366e-05
Glyma.08G306300	Glyma.08G306500	0.153495	0.599829	0.255898	1.44733e-20
Glyma.08G308200	Glyma.08G308700	0.076542	0.17266	0.443312	2.83896e-16
Glyma.08G311800	Glyma.08G312000	0.0662699	0.097811	0.67753	0.27639
Glyma.08G314000	Glyma.08G314200	0.242983	0.645865	0.376213	2.30694e-05
Glyma.08G317300	Glyma.08G317600	0.08246	0.0783919	1.05189	0.900728
Glyma.08G317400	Glyma.08G317700	0.058959	0.0567995	1.03802	0.841316
Glyma.08G317600	Glyma.08G317800	0.0844877	0.100069	0.844295	0.49239
Glyma.08G317700	Glyma.08G318000	0.0400367	0.0384147	1.04222	0.814997
Glyma.08G323100	Glyma.08G323400	0.152257	0.280971	0.541896	0.000845426
Glyma.08G323400	Glyma.08G323600	0.166955	0.3317	0.503332	5.0041e-05
Glyma.08G324300	Glyma.08G324500	0.290878	1.33157	0.218448	1.22578e-33
Glyma.08G326200	Glyma.08G326400	0.0734521	0.155974	0.470925	0.049497
Glyma.08G327600	Glyma.08G327800	0.0260916	0.0175234	1.48896	0.958193
Glyma.08G330900	Glyma.08G331400	0.0687846	0.148295	0.463836	0.00576627
Glyma.08G331100	Glyma.08G331500	0.21538	0.2724	0.790676	0.276193
Glyma.08G331300	Glyma.08G331600	0.156892	0.128093	1.22483	0.40052
Glyma.08G331400	Glyma.08G331800	0.00513594	0.0323541	0.158741	0.00858248
Glyma.08G337200	Glyma.08G337400	0.168613	0.323136	0.521801	1.54153e-05
Glyma.08G337300	Glyma.08G337800	0.41079	1.1511	0.356866	7.84236e-07
Glyma.08G337400	Glyma.08G337600	0.0172038	0.118289	0.145439	3.37632e-05
Glyma.08G338300	Glyma.08G338500	0.0753742	0.218879	0.344364	1.03446e-08
Glyma.08G338600	Glyma.08G338900	0.344415	1.72409	0.199766	3.56622e-26
Glyma.08G341400	Glyma.08G341600	0.406394	0.959344	0.423617	8.56684e-05
Glyma.08G341500	Glyma.08G341700	0.308824	0.374788	0.823997	0.395706
Glyma.08G341800	Glyma.08G342100	0.0088712	0.0164485	0.539331	0.327628
Glyma.08G342100	Glyma.08G342300	0.347421	0.589323	0.589527	0.00953997
Glyma.08G350000	Glyma.08G350500	0.529586	1.89696	0.279177	1.3382e-11
Glyma.08G351800	Glyma.08G352000	0.157238	0.36657	0.428943	0.00029584
Glyma.09G000800	Glyma.09G001000	0.473006	0.863017	0.548085	0.00130096
Glyma.09G004900	Glyma.09G005300	0.341412	4.24826	0.0803651	1.23649e-48
Glyma.09G013300	Glyma.09G013500	0.236381	0.553374	0.427164	1.47602e-12
Glyma.09G022700	Glyma.09G023000	0.0390737	0.19447	0.200924	0.00018641
Glyma.09G028600	Glyma.09G028800	0.420368	2.14238	0.196215	3.9399e-28
Glyma.09G033000	Glyma.09G033200	0.163994	0.468588	0.349975	3.1756e-08
Glyma.09G040400	Glyma.09G040600	0.291351	1.00983	0.288514	8.00118e-08
Glyma.09G048900	Glyma.09G049100	0.0745502	0.562947	0.132429	1.13233e-33
Glyma.09G049300	Glyma.09G049600	0.27457	1.15171	0.238402	4.54305e-13
Glyma.09G050200	Glyma.09G050600	0.0321814	0.14159	0.227286	9.36071e-13
Glyma.09G053400	Glyma.09G053700	0.279344	0.894263	0.312373	4.80947e-17
Glyma.09G054200	Glyma.09G054600	0.496922	1.4403	0.345012	8.54063e-08
Glyma.09G054200	Glyma.09G054900	0.534149	2.4846	0.214984	1.36646e-36
Glyma.09G054500	Glyma.09G054800	0.0363904	0.0567732	0.640978	0.402033
Glyma.09G054600	Glyma.09G054800	0.440212	1.45188	0.303202	7.64202e-18
Glyma.09G055700	Glyma.09G055900	0.19582	0.794632	0.246429	2.18044e-17
Glyma.09G055800	Glyma.09G056000	0.0876373	0.325763	0.269021	8.41526e-10
Glyma.09G056500	Glyma.09G057000	0.25355	0.470021	0.539443	0.0642011
Glyma.09G063500	Glyma.09G063700	0.182369	0.274219	0.665048	0.0325364
Glyma.09G063700	Glyma.09G063900	0.444353	1.69032	0.262881	6.30938e-20
Glyma.09G073800	Glyma.09G074000	0.157551	0.314363	0.501175	0.000316514
Glyma.09G076600	Glyma.09G077100	0.218423	2.03543	0.107311	1.23517e-41
Glyma.09G080800	Glyma.09G081100	0.281008	2.52433	0.111319	2.80958e-05
Glyma.09G081400	Glyma.09G081600	0.0252213	0.0267961	0.94123	0.863934
Glyma.09G087200	Glyma.09G087400	0.138135	1.17763	0.117299	8.35096e-54
Glyma.09G093800	Glyma.09G094000	0.0730438	0.14313	0.510333	0.000556766
Glyma.09G094400	Glyma.09G094600	0.00939997	0.0558412	0.168334	0.000456331
Glyma.09G100700	Glyma.09G100900	0.0715691	0.10445	0.685198	0.356511
Glyma.09G106500	Glyma.09G106800	0.012192	0.0359554	0.339086	0.038926
Glyma.09G106700	Glyma.09G106900	0.114957	0.183337	0.627027	0.0568119
Glyma.09G108500	Glyma.09G108900	0.122758	0.145485	0.84379	0.65759
Glyma.09G110500	Glyma.09G110700	0.0584546	0.121253	0.482087	5.51642e-05
Glyma.09G114500	Glyma.09G114700	0.0595076	0.114756	0.518556	0.051978
Glyma.09G116500	Glyma.09G116700	0.0136383	0.00890221	1.53201	0.798278
Glyma.09G116600	Glyma.09G116800	0.0131147	0.0366053	0.358273	0.1445
Glyma.09G117200	Glyma.09G117500	0.684724	4.23446	0.161703	2.58135e-30
Glyma.09G119500	Glyma.09G120000	0.376266	0.836711	0.449696	0.000156529
Glyma.09G123800	Glyma.09G124200	0.115058	0.530633	0.216831	4.76228e-10
Glyma.09G124200	Glyma.09G124400	0.0820501	0.218032	0.376322	0.000654434
Glyma.09G124400	Glyma.09G124600	0.226499	2.92843	0.077345	3.14604e-27
Glyma.09G124900	Glyma.09G125200	0.028739	NA	NA	NA
Glyma.09G125100	Glyma.09G125300	0.0711847	0.0796692	0.893503	0.718323
Glyma.09G126500	Glyma.09G126900	0.113257	0.232676	0.486758	4.42277e-05
Glyma.09G127200	Glyma.09G127700	0.186161	0.827029	0.225096	2.78431e-25
Glyma.09G127300	Glyma.09G127700	0.0538382	0.230621	0.233449	6.91159e-14
Glyma.09G127700	Glyma.09G128300	0.333115	1.83813	0.181225	6.70975e-25
Glyma.09G127700	Glyma.09G128400	0.428351	2.42535	0.176614	2.85684e-36
