Duplicate 1	Duplicate 2	Ka	Ks	Ka/Ks	P-Value
Glyma.01G200200	Glyma.10G227800	0.220514	4.44334	0.049628	5.61476e-127
Glyma.01G200400	Glyma.14G070800	0.42546	4.01442	0.105983	1.8953e-45
Glyma.01G200500	Glyma.02G145600	0.55336	4.31673	0.12819	3.32591e-58
Glyma.01G200700	Glyma.10G042400	0.577915	3.85299	0.149991	1.07013e-19
Glyma.01G200800	Glyma.12G206600	0.644304	4.17267	0.15441	1.1849e-24
Glyma.01G201000	Glyma.13G000900	0.0996991	0.0848217	1.1754	0.63715
Glyma.01G201100	Glyma.03G198000	0.386323	3.20615	0.120494	1.60998e-17
Glyma.01G201300	Glyma.16G093300	0.0793076	0.261744	0.302996	5.93749e-05
Glyma.01G201400	Glyma.20G095000	0.0206454	0.0420342	0.491159	0.133259
Glyma.01G201500	Glyma.05G094500	0.0236577	0.0556364	0.425221	0.325898
Glyma.01G201600	Glyma.09G178600	0.110403	0.183664	0.601112	0.237004
Glyma.01G201700	Glyma.12G232100	0.0353737	0.0539143	0.656109	0.384294
Glyma.01G201800	Glyma.20G094700	0.0720604	0.114297	0.630465	0.0127328
Glyma.01G201900	Glyma.11G040900	0.185793	0.343795	0.540418	0.0354002
Glyma.01G202000	Glyma.11G040800	0.0363827	0.243246	0.149572	1.16451e-09
Glyma.01G202200	Glyma.03G015800	0.0674368	0.49059	0.13746	1.26528e-13
Glyma.01G202300	Glyma.15G095700	0.791796	4.13964	0.191272	2.91656e-19
Glyma.01G202500	Glyma.11G040400	0.00636361	0.0992878	0.0640926	1.1055e-06
Glyma.01G202600	Glyma.19G142100	0.71338	4.44682	0.160425	3.2482e-36
Glyma.01G202700	Glyma.11G038000	0.218496	0.356818	0.612344	0.000812671
Glyma.01G202800	Glyma.03G069500	0.364466	3.45919	0.105362	8.27545e-38
Glyma.01G202900	Glyma.07G168800	0.450778	2.34243	0.19244	3.89676e-19
Glyma.01G203000	Glyma.08G031500	0.379569	5.11207	0.0742496	1.92278e-207
Glyma.01G203100	Glyma.10G147200	0.632986	4.74672	0.133352	5.85527e-82
Glyma.01G203200	Glyma.07G117300	0.283836	1.9208	0.14777	5.70662e-13
Glyma.01G203300	Glyma.01G029500	0.76602	4.004	0.191314	4.60978e-17
Glyma.01G203400	Glyma.09G168300	0.367203	4.44028	0.0826982	4.63679e-80
Glyma.01G203500	Glyma.07G117400	0.270763	4.13723	0.0654454	1.34966e-51
Glyma.01G203600	Glyma.03G107000	0.00477074	1.75212	0.00272284	4.78867e-27
Glyma.01G203800	Glyma.05G067300	0.0548459	0.725651	0.0755817	1.93169e-35
Glyma.01G204200	Glyma.02G135500	0.19156	3.96462	0.0483173	8.26006e-92
Glyma.01G204300	Glyma.18G248100	0.279787	1.46882	0.190484	6.79029e-25
Glyma.01G204400	Glyma.09G071600	0.315361	0.620067	0.508592	0.00648775
Glyma.01G204600	Glyma.16G153400	0.126783	4.22803	0.0299863	1.22195e-122
Glyma.01G204800	Glyma.17G147600	0.129412	0.580071	0.223096	1.01649e-13
Glyma.01G204900	Glyma.11G040100	0.193817	0.382724	0.506413	4.13467e-06
Glyma.01G205000	Glyma.06G106000	0.104213	0.442316	0.235608	5.63075e-06
Glyma.01G205100	Glyma.05G170100	0.53552	3.31723	0.161436	7.22322e-15
Glyma.01G205200	Glyma.12G056200	0.298408	1.96648	0.151747	4.78989e-13
Glyma.01G205300	Glyma.01G136000	0.406863	3.7442	0.108665	1.07948e-24
Glyma.01G205500	Glyma.11G037400	0.118553	0.173674	0.682618	0.156641
Glyma.01G205600	Glyma.11G037300	0.0908195	0.163927	0.554023	0.043152
Glyma.01G205700	Glyma.10G282200	0.639994	4.20739	0.152112	1.21851e-29
Glyma.01G205800	Glyma.10G193700	0.4165	2.97745	0.139885	0
Glyma.01G205900	Glyma.09G243000	0.502382	4.23602	0.118598	1.12033e-60
Glyma.01G206000	Glyma.10G118800	0.25896	4.0873	0.0633571	2.83057e-58
Glyma.01G206200	Glyma.20G219500	0.8646	3.70728	0.233217	2.83225e-08
Glyma.01G206300	Glyma.11G036700	0.082096	0.198326	0.413945	5.58672e-07
Glyma.01G206400	Glyma.03G090500	0.453362	4.56665	0.0992767	6.51927e-78
Glyma.01G206500	Glyma.11G036700	0.153032	0.391432	0.390954	2.21629e-12
Glyma.01G206600	Glyma.03G111700	0.54323	3.72773	0.145727	5.42806e-17
Glyma.01G206700	Glyma.20G070000	0.515014	3.78352	0.13612	1.26302e-32
Glyma.01G206800	Glyma.09G014200	0.503277	2.28471	0.220281	2.10895e-14
Glyma.01G206900	Glyma.05G063100	0.220847	0.985774	0.224034	1.05152e-05
Glyma.01G207000	Glyma.17G117700	0.376736	3.65026	0.103208	3.0896e-36
Glyma.01G207100	Glyma.19G255700	0.699636	3.75668	0.186238	6.29038e-22
Glyma.01G207200	Glyma.18G253200	0.314189	1.936	0.162288	4.69757e-33
Glyma.01G207300	Glyma.03G114300	0.259206	3.92267	0.0660789	8.48001e-43
Glyma.01G207500	Glyma.14G125300	0.0154731	0.0787656	0.196445	5.51104e-07
Glyma.01G207600	Glyma.16G007100	0.388103	3.4022	0.114074	0
Glyma.01G207900	Glyma.02G144800	0.605398	4.20959	0.143814	1.9593e-31
Glyma.01G208200	Glyma.07G018000	0.173314	1.73247	0.100039	6.07684e-37
Glyma.01G208300	Glyma.11G062000	0.719664	4.41871	0.162868	1.49571e-36
Glyma.01G208400	Glyma.09G274900	0.75117	2.90691	0.258409	5.85349e-06
Glyma.01G208500	Glyma.14G208300	0.0720577	0.093906	0.767338	0.745567
Glyma.01G208600	Glyma.09G012600	1.05254	4.51086	0.233334	3.23976e-14
Glyma.01G208700	Glyma.14G002100	0.360276	4.40001	0.0818807	9.70367e-68
Glyma.01G208800	Glyma.07G109400	0.382326	4.16579	0.0917776	1.89946e-48
Glyma.01G208900	Glyma.07G245500	0.717369	4.30831	0.166508	2.81065e-43
Glyma.01G209000	Glyma.17G254700	0.83635	4.83064	0.173134	5.12063e-09
Glyma.01G209100	Glyma.01G134200	0.342095	4.00049	0.0855133	1.6622e-38
Glyma.01G209200	Glyma.11G033000	0.0402742	0.0885386	0.454877	1.56409e-07
Glyma.01G209300	Glyma.11G032900	0.0360231	0.106935	0.336869	1.28751e-13
Glyma.01G209500	Glyma.01G006800	0.504477	4.17233	0.12091	1.34287e-29
Glyma.01G209800	Glyma.06G189700	1.01101	4.11924	0.245436	6.10676e-10
Glyma.01G209900	Glyma.12G040800	0.465045	4.27111	0.108882	5.8441e-60
Glyma.01G210100	Glyma.03G032100	0.211767	4.3865	0.0482769	1.46147e-42
Glyma.01G210200	Glyma.15G108200	0.108668	3.16302	0.0343557	8.38974e-43
Glyma.01G210400	Glyma.11G043900	1.07332	2.10519	0.509843	5.1613e-05
Glyma.01G210500	Glyma.17G115300	0.36524	4.55345	0.0802118	1.32362e-94
Glyma.01G210600	Glyma.04G253000	0.327335	4.64261	0.0705067	4.20257e-145
Glyma.01G210700	Glyma.09G057200	0.307878	3.37803	0.0911412	1.45075e-30
Glyma.01G210800	Glyma.04G045000	0.182283	3.65939	0.0498124	4.41003e-38
Glyma.01G211000	Glyma.09G231500	0.288036	2.65193	0.108614	4.53531e-74
Glyma.01G211200	Glyma.15G229900	0.0877889	0.752959	0.116592	3.77049e-10
Glyma.01G211300	Glyma.04G118700	0.37408	3.50664	0.106678	4.28792e-34
Glyma.01G211500	Glyma.14G214500	0.375134	3.70091	0.101363	2.06881e-52
Glyma.01G211700	Glyma.14G040600	0.366761	3.21152	0.114201	0
Glyma.01G211800	Glyma.11G070600	0.0826165	0.253634	0.325731	8.39954e-08
Glyma.01G211900	Glyma.16G205100	0.297164	4.58119	0.064866	3.43486e-120
Glyma.01G212200	Glyma.03G024100	0.232875	4.49945	0.0517564	3.33213e-107
Glyma.01G212400	Glyma.09G154100	0.270712	4.68265	0.0578117	5.11563e-109
Glyma.01G212500	Glyma.11G189400	0.744371	3.6866	0.201913	6.36503e-15
Glyma.01G212600	Glyma.12G084900	0.464756	3.36168	0.138251	2.37452e-12
Glyma.01G212700	Glyma.09G269000	0.375933	1.58505	0.237175	8.18115e-11
Glyma.01G212800	Glyma.02G122500	0.375269	4.27833	0.0877139	2.10698e-73
Glyma.01G212900	Glyma.16G204000	0.347462	2.26	0.153744	4.09905e-19
Glyma.01G213000	Glyma.17G136500	0.130806	0.677725	0.193008	3.10893e-35
Glyma.01G213100	Glyma.01G144400	0.244749	3.98579	0.0614055	6.76986e-50
Glyma.01G213200	Glyma.09G268300	0.176889	2.41596	0.0732167	6.63702e-151
Glyma.01G213400	Glyma.08G344000	0.788317	2.30147	0.342528	2.95741e-13
Glyma.01G213500	Glyma.15G124400	0.452021	2.03414	0.222218	1.59793e-21
Glyma.01G213600	Glyma.04G222800	0.617093	4.74466	0.130061	1.22904e-104
Glyma.01G213700	Glyma.09G152700	0.329968	4.38783	0.0752006	4.4286e-62
Glyma.01G213800	Glyma.09G152500	0.547284	4.15746	0.131639	3.87872e-27
Glyma.01G213900	Glyma.11G028000	0.026961	0.161044	0.167414	9.83209e-22
Glyma.01G214000	Glyma.11G027900	0.0625015	0.223341	0.279847	2.96222e-15
Glyma.01G214100	Glyma.09G022200	0.797023	3.95246	0.201652	1.85789e-32
Glyma.01G214200	Glyma.05G088100	0.512301	4.03667	0.126912	2.83227e-44
Glyma.01G214400	Glyma.18G153500	0.392366	3.90163	0.100565	1.34661e-33
Glyma.01G214500	Glyma.18G037800	0.328451	4.35365	0.0754426	8.16464e-74
Glyma.01G214600	Glyma.17G132900	0.223981	0.69427	0.322614	1.64452e-09
Glyma.01G214700	Glyma.03G264900	0.0878764	0.15393	0.570886	0.00268281
Glyma.01G214800	Glyma.17G215500	0.239844	3.8733	0.0619224	7.15673e-69
Glyma.01G215100	Glyma.02G093500	0.191693	2.81168	0.0681775	7.21633e-131
Glyma.01G215200	Glyma.19G034800	0.0664705	0.174571	0.380766	0.119631
Glyma.01G215300	Glyma.18G288600	0.273875	3.21439	0.0852027	1.48643e-21
Glyma.01G215400	Glyma.15G210300	0.132586	3.8186	0.0347212	0
Glyma.01G215500	Glyma.16G200200	0.105017	1.43648	0.0731067	2.86724e-77
Glyma.01G215600	Glyma.10G239900	0.375707	1.61606	0.232483	4.50069e-42
Glyma.01G215700	Glyma.13G196900	0.791518	4.93396	0.160422	7.65022e-97
Glyma.01G216000	Glyma.09G147200	0.391486	3.79932	0.103041	1.04067e-27
Glyma.01G216100	Glyma.03G012100	0.110993	0.0854174	1.29942	0.528216
Glyma.01G216200	Glyma.10G066900	0.530074	3.66707	0.14455	1.59206e-16
Glyma.01G216300	Glyma.18G060100	0.440893	2.98041	0.147931	1.18605e-10
Glyma.01G216500	Glyma.12G016100	0.0620766	0.291179	0.21319	5.32517e-21
Glyma.01G216900	Glyma.11G067700	0.620283	4.3254	0.143405	2.31704e-35
Glyma.01G217000	Glyma.15G050300	0.151283	0.397738	0.380358	1.14147e-09
Glyma.01G217100	Glyma.07G239600	0.569575	4.55537	0.125034	6.2422e-76
Glyma.01G217200	Glyma.16G196900	0.518949	4.31759	0.120194	2.68526e-28
Glyma.01G217300	Glyma.09G265600	0.297822	3.01745	0.0986997	5.77421e-30
Glyma.01G217400	Glyma.09G143200	0.363124	4.03143	0.0900733	3.48943e-39
Glyma.01G217500	Glyma.14G143400	0.586252	4.12778	0.142026	3.288e-48
Glyma.01G217600	Glyma.05G204800	0.218061	3.59957	0.0605799	1.15298e-44
Glyma.01G217700	Glyma.05G204800	0.239163	3.60007	0.0664329	0
Glyma.01G217900	Glyma.05G128600	0.141797	1.1648	0.121735	6.19816e-12
Glyma.01G218000	Glyma.10G236300	0.416681	1.71404	0.243099	4.19829e-07
Glyma.01G218200	Glyma.16G013400	0.528562	3.6153	0.146201	2.48172e-14
Glyma.01G218300	Glyma.14G125600	0.039509	0.0576994	0.684738	0.382543
Glyma.01G218400	Glyma.07G073400	0.328701	4.36494	0.0753048	9.97995e-61
Glyma.01G218500	Glyma.02G179200	0.140311	0.980795	0.143058	7.33554e-06
Glyma.01G218600	Glyma.10G094000	0.203505	0.769849	0.264344	2.67428e-19
Glyma.01G218800	Glyma.18G025100	0.662402	4.50176	0.147143	3.35098e-38
Glyma.01G219000	Glyma.19G140000	0.111559	1.1342	0.0983598	1.53236e-105
Glyma.01G219100	Glyma.19G140000	0.175318	1.80765	0.0969866	6.17327e-115
Glyma.01G219200	Glyma.03G012600	0.256061	4.90411	0.0522135	3.34891e-146
Glyma.01G219300	Glyma.19G168800	0.646689	4.11521	0.157146	1.36406e-50
Glyma.01G219400	Glyma.11G024100	0.00528548	0.0344032	0.153633	0.0321212
Glyma.01G219500	Glyma.11G024000	0.216066	0.498143	0.433743	0.0293213
Glyma.01G219600	Glyma.17G212700	0.209746	0.661646	0.317006	4.0091e-06
Glyma.01G219800	Glyma.20G218400	0.778918	4.77578	0.163098	8.28264e-78
Glyma.01G219900	Glyma.17G178700	0.629806	3.78074	0.166583	1.75724e-17
Glyma.01G220200	Glyma.11G023500	0.0319478	0.0859661	0.371633	0.000172064
Glyma.01G220300	Glyma.20G085300	0.896771	4.28907	0.209083	3.42225e-23
Glyma.01G220400	Glyma.07G069900	0.205593	1.7429	0.11796	8.77643e-73
Glyma.01G220600	Glyma.18G198300	0.0922926	1.88902	0.0488574	1.2235e-63
Glyma.01G220700	Glyma.16G181000	0.258271	2.03337	0.127016	7.78257e-100
Glyma.01G220800	Glyma.10G232500	0.379558	4.21547	0.0900392	1.1523e-44
Glyma.01G220900	Glyma.06G321200	0.587215	4.81827	0.121872	5.06506e-61
Glyma.01G221000	Glyma.16G034700	0.596923	2.67731	0.222956	2.60468e-10
Glyma.01G221100	Glyma.13G331000	0.593455	3.484	0.170337	0
Glyma.01G221300	Glyma.17G159400	0.0785673	0.243335	0.322877	0.00183877
Glyma.01G221400	Glyma.19G238100	0.407381	3.86643	0.105364	2.75619e-39
Glyma.01G221500	Glyma.11G062300	0.588757	4.44107	0.132571	2.70707e-46
Glyma.01G221600	Glyma.07G067500	0.279407	4.34755	0.0642678	1.05471e-103
Glyma.01G221700	Glyma.11G014300	0.88058	3.78481	0.232662	3.39823e-12
Glyma.01G222000	Glyma.16G032900	0.0964081	3.97802	0.0242352	4.00555e-124
Glyma.01G222200	Glyma.07G008500	0.535594	3.90478	0.137164	1.67223e-32
Glyma.01G222300	Glyma.16G031900	0.519306	2.04247	0.254254	1.49786e-14
Glyma.01G222400	Glyma.16G176200	0.235506	1.46273	0.161005	2.43915e-38
Glyma.01G222500	Glyma.13G328100	0.930476	4.50058	0.206746	6.9439e-50
Glyma.01G222600	Glyma.16G222200	0.508112	3.65672	0.138953	3.93509e-17
Glyma.01G222700	Glyma.09G073200	0.335941	4.85212	0.069236	4.01358e-130
Glyma.01G222800	Glyma.11G020600	0.103618	0.170821	0.606588	0.106776
Glyma.01G222900	Glyma.11G020500	0.0531625	0.159901	0.33247	0.00328877
Glyma.01G223000	Glyma.10G229700	0.598212	3.54597	0.168702	1.7975e-18
Glyma.01G223100	Glyma.16G173700	0.187252	2.67829	0.0699148	1.69058e-136
Glyma.01G223200	Glyma.20G041500	0.195645	4.35082	0.0449673	1.40304e-155
Glyma.01G223300	Glyma.20G114100	0.647005	4.37268	0.147965	4.48552e-39
Glyma.01G223400	Glyma.05G120100	0.57404	2.63847	0.217565	1.10528e-34
Glyma.01G223500	Glyma.10G127000	0.60424	4.16673	0.145015	2.7637e-27
Glyma.01G223600	Glyma.13G081300	0.285487	4.79603	0.0595257	2.57749e-136
Glyma.01G223700	Glyma.07G061300	0.440353	1.96543	0.22405	3.05484e-41
Glyma.01G223800	Glyma.15G246700	0.122141	0.154627	0.78991	0.548428
Glyma.01G223900	Glyma.03G255100	0.18657	4.02965	0.0462994	1.25321e-62
Glyma.01G224000	Glyma.04G239000	0.274021	2.77831	0.0986286	2.64826e-79
Glyma.01G224100	Glyma.20G215700	0.115438	0.265928	0.434095	0.000778853
Glyma.01G224200	Glyma.07G058200	0.460662	4.72928	0.0974064	3.82502e-122
Glyma.01G224300	Glyma.13G298300	0.917851	4.55323	0.201583	1.13265e-18
Glyma.01G224400	Glyma.07G058100	0.0716276	1.92588	0.0371921	1.56152e-73
Glyma.01G224500	Glyma.12G084500	0.453985	4.37397	0.103792	1.01446e-44
Glyma.01G224800	Glyma.19G254800	0.539473	4.07351	0.132434	4.67057e-24
Glyma.01G224900	Glyma.12G195200	0.515667	2.86035	0.180281	1.29786e-06
Glyma.01G225000	Glyma.08G137600	0.748105	3.92128	0.190781	5.78104e-20
Glyma.01G225100	Glyma.19G069200	0.423521	1.77668	0.238378	9.15118e-23
Glyma.01G225200	Glyma.07G161900	0.335813	4.53441	0.0740589	1.39718e-93
Glyma.01G225500	Glyma.08G023200	0.243471	0.48734	0.499592	0.00468679
Glyma.01G225800	Glyma.08G011800	0.251751	4.10866	0.0612732	3.84782e-65
Glyma.01G225900	Glyma.07G055600	0.0976114	4.46325	0.02187	3.41303e-185
Glyma.01G226000	Glyma.08G308300	0.700578	4.06435	0.172371	2.76955e-37
Glyma.01G226100	Glyma.16G221900	0.831956	3.59853	0.231194	5.24213e-12
Glyma.01G226200	Glyma.04G236100	0.290399	4.47161	0.0649429	2.20391e-84
Glyma.01G226300	Glyma.06G324200	0.634671	4.12214	0.153967	8.98893e-29
Glyma.01G226400	Glyma.06G323600	0.571673	4.40893	0.129662	2.83037e-49
Glyma.01G226500	Glyma.18G239900	0.468514	4.29938	0.108972	4.89482e-64
Glyma.01G226600	Glyma.11G150200	0.337389	3.67255	0.0918677	1.90238e-51
Glyma.01G226700	Glyma.13G171800	0.655813	4.26869	0.153633	1.28273e-29
Glyma.01G226900	Glyma.08G033300	0.328025	4.43796	0.0739134	6.83235e-63
Glyma.01G227000	Glyma.06G081600	0.691401	4.70155	0.147058	1.39132e-57
Glyma.01G227100	Glyma.03G133500	0.467581	4.62063	0.101194	5.26391e-58
Glyma.01G227200	Glyma.09G225700	0.428141	2.4796	0.172665	4.82431e-48
Glyma.01G227700	Glyma.08G246800	0.846418	3.96388	0.213533	9.41328e-29
Glyma.01G227800	Glyma.12G155400	0.371152	4.50032	0.0824724	1.71649e-83
Glyma.01G227900	Glyma.08G010800	0.580869	4.14582	0.140109	7.09046e-23
Glyma.01G228000	Glyma.15G273200	0.588899	4.32992	0.136007	3.31115e-41
Glyma.01G228100	Glyma.12G018000	0.130409	0.636951	0.204739	8.57804e-18
Glyma.01G228200	Glyma.20G185200	0.16432	0.208888	0.786641	0.177592
Glyma.01G228500	Glyma.06G316600	0.805245	4.33822	0.185616	7.63459e-31
Glyma.01G228700	Glyma.05G153200	0.0533974	1.46851	0.0363617	2.8816e-91
Glyma.01G228800	Glyma.06G116600	0.672755	4.16756	0.161427	1.30071e-40
Glyma.01G228900	Glyma.11G092200	0.03474	0.431954	0.0804252	7.31246e-93
Glyma.01G229000	Glyma.11G092300	0.0359768	0.736669	0.0488371	3.90854e-19
Glyma.01G229100	Glyma.11G092400	0.130299	0.93789	0.138927	1.4196e-34
Glyma.01G229200	Glyma.16G008400	0.664774	4.44061	0.149704	6.03111e-61
Glyma.01G229400	Glyma.19G217400	0.600776	4.57917	0.131197	2.08239e-76
Glyma.01G229500	Glyma.07G012700	0.611154	4.30463	0.141976	4.00763e-61
Glyma.01G229600	Glyma.10G117000	0.533705	4.21967	0.12648	1.2181e-61
Glyma.01G229700	Glyma.20G241900	0.0606303	0.241145	0.251427	7.44197e-22
Glyma.01G229800	Glyma.05G199700	0.594183	3.39509	0.175012	3.96363e-21
Glyma.01G229900	Glyma.07G067500	0.529043	4.33208	0.122122	4.41695e-46
Glyma.01G230000	Glyma.11G013000	0.0974664	0.172623	0.56462	0.01164
Glyma.01G230100	Glyma.11G013100	0.0386866	0.134495	0.287643	2.89597e-07
Glyma.01G230400	Glyma.07G211800	0.616209	3.47532	0.17731	4.98686e-31
Glyma.01G230500	Glyma.02G102000	0.651426	4.53439	0.143664	2.00395e-65
Glyma.01G230600	Glyma.06G018300	0.63752	4.4041	0.144756	2.19664e-36
Glyma.01G230700	Glyma.04G131600	0.343282	0.621361	0.552468	0.00151909
Glyma.01G230900	Glyma.09G246700	0.0456958	1.4669	0.0311512	1.28383e-11
Glyma.01G231000	Glyma.11G035100	0.639751	3.63181	0.176152	7.02059e-15
Glyma.01G231200	Glyma.11G014200	0.0195907	0.244312	0.0801873	1.62592e-11
Glyma.01G231300	Glyma.04G239600	0.785001	3.61213	0.217324	1.10571e-08
Glyma.01G231400	Glyma.20G055800	0.561883	2.19982	0.255422	8.21813e-26
Glyma.01G231500	Glyma.10G012200	0.032872	0.103714	0.316948	1.17441e-07
Glyma.01G231600	Glyma.19G195600	0.70552	4.02085	0.175465	3.55265e-20
Glyma.01G231700	Glyma.14G121600	0.014952	0.0695151	0.21509	3.90054e-05
Glyma.01G231800	Glyma.12G114200	0.63557	2.31488	0.274558	1.52191e-11
Glyma.01G232000	Glyma.04G041200	0.615114	3.46521	0.177511	1.20589e-13
Glyma.01G232100	Glyma.02G042200	0.243947	4.46987	0.0545758	5.19591e-92
Glyma.01G232200	Glyma.11G014900	0.0832344	0.34236	0.243119	2.35724e-20
Glyma.01G232300	Glyma.03G198500	0.427702	3.23232	0.132321	1.19093e-11
Glyma.01G232400	Glyma.11G091600	0.182983	0.99802	0.183346	7.91696e-47
Glyma.01G232500	Glyma.09G208200	0.136198	4.91832	0.027692	1.68019e-254
Glyma.01G232600	Glyma.03G163600	0.517463	4.05633	0.127569	8.37797e-30
Glyma.01G232700	Glyma.16G202900	0.108484	0.060939	1.7802	0.0440247
Glyma.01G232800	Glyma.01G236400	0.0106954	0.0169115	0.632429	0.152983
Glyma.01G232900	Glyma.11G006800	0.123264	0.213065	0.578531	5.42536e-05
Glyma.01G233000	Glyma.16G091800	0.351633	4.21614	0.0834016	4.40352e-51
Glyma.01G233200	Glyma.02G309600	0.868302	3.52599	0.246257	3.42139e-12
Glyma.01G233300	Glyma.08G030800	1.00662	4.78427	0.210403	1.84067e-39
Glyma.01G233400	Glyma.06G103300	0.555359	4.03091	0.137775	4.96394e-32
Glyma.01G233600	Glyma.10G049600	0.840286	2.45431	0.342372	1.9185e-17
Glyma.01G233700	Glyma.02G194700	0.0507325	0.0611377	0.829807	0.511082
Glyma.01G233900	Glyma.02G298900	0.775121	4.58604	0.169017	1.27081e-41
Glyma.01G234100	Glyma.09G286300	0.649304	4.61889	0.140576	5.87873e-62
Glyma.01G234300	Glyma.11G043500	0.741676	4.38437	0.169163	2.25919e-42
Glyma.01G234400	Glyma.15G176500	0.533452	4.0253	0.132525	3.93748e-25
Glyma.01G234600	Glyma.10G185100	0.290622	0.403291	0.720627	0.00963361
Glyma.01G234700	Glyma.06G136200	0.531662	4.26998	0.124512	8.49733e-36
Glyma.01G234800	Glyma.08G211200	0.39909	1.99983	0.199562	2.38252e-11
Glyma.01G234900	Glyma.10G028100	0.366568	2.3387	0.15674	5.42356e-19
Glyma.01G235000	Glyma.10G028200	0.685789	1.67869	0.408525	6.04449e-06
Glyma.01G235200	Glyma.01G202600	0.859243	4.56726	0.188131	2.07426e-50
Glyma.01G235300	Glyma.10G028400	0.176588	2.18862	0.0806846	2.17424e-90
Glyma.01G235600	Glyma.15G223900	0.151996	1.40265	0.108364	1.74065e-41
Glyma.01G235700	Glyma.19G021800	0.530461	4.31997	0.122793	8.64637e-112
Glyma.01G235800	Glyma.16G058400	0.577947	4.31199	0.134032	3.48473e-35
Glyma.01G236000	Glyma.08G213800	0.534695	4.46767	0.119681	4.29108e-50
Glyma.01G236100	Glyma.13G169300	0.184514	3.99717	0.0461613	1.90837e-100
Glyma.01G236300	Glyma.17G208500	0.678062	4.55432	0.148883	2.92818e-53
Glyma.01G236500	Glyma.19G241500	0.477171	3.58239	0.133199	5.19154e-23
Glyma.01G236700	Glyma.19G241500	0.267319	3.54041	0.0755049	5.90956e-34
Glyma.01G236800	Glyma.20G146900	0.209798	0.893872	0.234707	9.22423e-15
Glyma.01G237000	Glyma.16G009000	0.596477	2.59422	0.229926	1.28924e-07
Glyma.01G237100	Glyma.08G213800	0.51785	4.46802	0.115901	1.19189e-73
Glyma.01G237300	Glyma.20G147400	0.25668	3.2322	0.0794134	1.77336e-24
Glyma.01G237400	Glyma.01G137900	0.878986	4.13629	0.212506	1.81046e-26
Glyma.01G237500	Glyma.03G072400	0.2152	0.306858	0.701302	0.380405
Glyma.01G237600	Glyma.19G009300	0.431838	1.53794	0.28079	8.16923e-07
Glyma.01G237900	Glyma.20G148100	0.0491843	0.73168	0.0672211	5.80572e-08
Glyma.01G238000	Glyma.20G110800	0.638985	3.56059	0.179461	4.74488e-08
Glyma.01G238100	Glyma.04G122100	0.701772	3.47983	0.201668	7.63171e-12
Glyma.01G238200	Glyma.11G005500	0.0376073	0.107948	0.348385	2.59618e-12
Glyma.01G238300	Glyma.11G005300	0.0286092	0.0925112	0.309251	1.09483e-10
Glyma.01G238400	Glyma.15G025600	0.625523	1.95241	0.320384	8.28807e-13
Glyma.01G238500	Glyma.03G155400	0.114204	1.97569	0.0578049	1.08915e-14
Glyma.01G238600	Glyma.18G289600	0.661328	4.51228	0.146562	1.76712e-31
Glyma.01G238800	Glyma.20G144300	0.096318	0.866554	0.111151	2.42872e-60
Glyma.01G238900	Glyma.17G112900	0.599675	2.45617	0.24415	8.2759e-11
Glyma.01G239000	Glyma.13G161800	0.452988	4.69428	0.0964979	1.03569e-78
Glyma.01G239100	Glyma.13G307900	0.516705	2.59817	0.198873	2.0926e-08
Glyma.01G239200	Glyma.19G156400	0.250717	2.12593	0.117933	5.0233e-88
Glyma.01G239300	Glyma.01G239500	0.305651	1.90938	0.160079	4.16591e-19
Glyma.01G239400	Glyma.20G143400	0.335495	1.67941	0.19977	3.08191e-10
Glyma.01G239500	Glyma.20G143400	0.229687	1.57283	0.146035	1.86414e-25
Glyma.01G239600	Glyma.11G004200	0.0182581	0.0833402	0.219079	0.000617919
Glyma.01G239700	Glyma.06G059700	0.650218	3.83457	0.169567	4.98621e-32
Glyma.01G239800	Glyma.03G153400	0.647575	3.79639	0.170577	1.39477e-17
Glyma.01G239900	Glyma.10G155200	0.576576	3.67784	0.15677	5.8531e-18
Glyma.01G240000	Glyma.07G255500	NA	1.00755	0	NA
Glyma.01G240100	Glyma.12G100100	0.156371	4.66855	0.0334945	1.23755e-157
Glyma.01G240200	Glyma.13G288300	0.365787	4.53113	0.0807275	1.39029e-65
Glyma.01G240300	Glyma.02G016500	0.469219	4.48185	0.104693	7.68599e-48
Glyma.01G240400	Glyma.20G044900	0.0135647	0.0191839	0.707087	0.520045
Glyma.01G240500	Glyma.07G160100	0.693343	0.504599	1.37405	0.0603731
Glyma.01G240800	Glyma.04G127100	0.436832	4.45435	0.0980686	1.65409e-97
Glyma.01G240900	Glyma.11G002800	0.423122	4.45416	0.0949948	1.12303e-80
Glyma.01G241000	Glyma.20G140100	0.182673	0.972051	0.187926	1.34969e-46
Glyma.01G241100	Glyma.17G086000	0.31368	0.658632	0.47626	7.35432e-07
Glyma.01G241200	Glyma.04G087800	0.314049	4.17516	0.0752183	1.21e-68
Glyma.01G241300	Glyma.11G123500	0.985163	5.42363	0.181643	5.26735e-97
Glyma.01G241400	Glyma.02G025600	0.604961	3.67546	0.164595	4.96569e-13
Glyma.01G241500	Glyma.14G060500	0.876152	4.41996	0.198226	9.61439e-17
Glyma.01G241800	Glyma.14G044100	0.010676	0.403824	0.0264372	8.83605e-11
Glyma.01G242000	Glyma.13G368400	0.325052	4.18063	0.0777519	7.80526e-56
Glyma.01G242100	Glyma.06G047300	0.626824	1.49944	0.418038	7.56657e-06
