Duplicate 1	Duplicate 2	Ka	Ks	Ka/Ks	P-Value
Glyma.01G171500	Glyma.11G071500	0.202713	0.344814	0.587892	0.089385
Glyma.01G171800	Glyma.11G071400	0.0446661	0.129135	0.345888	0.000344239
Glyma.01G171900	Glyma.11G071300	0.0104737	0.153418	0.0682687	5.94279e-18
Glyma.01G172000	Glyma.11G071200	0.0736094	0.060524	1.2162	0.512876
Glyma.01G172100	Glyma.11G071100	0.0194407	0.0685546	0.28358	0.05276
Glyma.01G172200	Glyma.11G071000	0.050574	0.0795517	0.635738	0.00242825
Glyma.01G172300	Glyma.11G070900	0.0184438	0.0509228	0.362192	0.0342338
Glyma.01G172400	Glyma.11G070800	0.00825384	0.0479849	0.172009	0.00506308
Glyma.01G172500	Glyma.11G070700	0.035557	0.0990074	0.359135	1.03876e-06
Glyma.01G172600	Glyma.11G070500	0.0711534	0.319254	0.222874	1.06173e-12
Glyma.01G172700	Glyma.11G070200	0.0869734	0.241404	0.360282	1.45719e-06
Glyma.01G173000	Glyma.11G070100	0.10887	0.315664	0.344892	2.22035e-09
Glyma.01G173100	Glyma.11G070000	0.021371	0.127057	0.1682	4.05198e-07
Glyma.01G173200	Glyma.11G069900	0.173476	0.323066	0.536967	9.95949e-05
Glyma.01G173300	Glyma.11G069800	0.0342071	0.123049	0.277995	0.000124837
Glyma.01G173400	Glyma.11G069700	0.159678	0.358943	0.444855	7.80955e-06
Glyma.01G173500	Glyma.11G069500	0.067959	0.685973	0.0990695	1.62641e-56
Glyma.01G173700	Glyma.11G069400	0.0170033	0.111726	0.152188	2.43974e-10
Glyma.01G173800	Glyma.11G069300	0.0543683	0.103378	0.525916	0.000558752
Glyma.01G173900	Glyma.11G069100	0.0127167	0.143066	0.0888869	0.00213942
Glyma.01G174000	Glyma.11G069000	0.0168069	0.106313	0.158089	1.0695e-13
Glyma.01G174100	Glyma.11G068900	0.0912992	0.125773	0.725902	0.249128
Glyma.01G174200	Glyma.11G068800	0.0488644	0.154009	0.317282	1.90647e-05
Glyma.01G232300	Glyma.11G010600	0.19761	0.25594	0.772098	0.374161
Glyma.01G232400	Glyma.11G010500	0.074186	0.241735	0.30689	1.23325e-12
Glyma.01G232500	Glyma.11G010400	0.00652388	0.118827	0.0549021	1.68709e-39
Glyma.01G232600	Glyma.11G010100	0.0426609	0.458331	0.0930789	5.04911e-08
Glyma.01G233000	Glyma.11G009800	0.0326439	0.0436388	0.748047	0.399686
Glyma.01G233100	Glyma.11G009700	0.097724	0.21347	0.457788	0.000426513
Glyma.01G233200	Glyma.11G009600	0.0240721	0.0433026	0.555904	0.225829
Glyma.01G233300	Glyma.11G009500	0.0153861	0.0803593	0.191466	2.01653e-17
Glyma.01G233400	Glyma.11G009400	0.063294	0.285054	0.222042	8.27197e-10
Glyma.01G233500	Glyma.11G009300	0.0253624	0.0747276	0.339399	0.00232506
Glyma.01G233600	Glyma.11G009200	0.0331255	0.0860378	0.385011	1.49297e-06
Glyma.01G233700	Glyma.11G009100	0.0781054	0.0846046	0.923182	0.756526
Glyma.01G233900	Glyma.11G009000	0.038327	0.140222	0.273331	7.73727e-13
Glyma.01G234000	Glyma.11G008900	0.0310983	0.151231	0.205635	3.14956e-06
Glyma.01G234100	Glyma.11G008800	0.0251071	0.0850623	0.295162	4.24201e-07
Glyma.01G234200	Glyma.11G008700	0.0118305	0.0531283	0.222678	0.0213238
Glyma.01G234300	Glyma.11G008600	0.0312944	0.0456186	0.686	0.0431985
Glyma.01G234400	Glyma.11G008500	0.0236684	0.0533663	0.443509	0.0453299
Glyma.01G234500	Glyma.11G008400	0.024322	0.153823	0.158117	8.85717e-08
Glyma.01G234600	Glyma.11G008300	0.0435866	0.0581409	0.749672	0.116961
Glyma.01G234700	Glyma.11G008200	0.0223014	0.0778028	0.28664	4.56368e-05
Glyma.01G234900	Glyma.11G008000	0.0234869	0.067827	0.346278	0.0346106
Glyma.01G235000	Glyma.11G007900	0.0689485	0.178795	0.385628	0.000150099
Glyma.01G235300	Glyma.11G007800	0.00764092	0.128288	0.0595607	1.04875e-21
Glyma.01G235600	Glyma.11G007600	0.0790319	0.430731	0.183483	5.96659e-20
Glyma.01G235700	Glyma.11G007500	0.0205905	0.0989576	0.208074	6.45589e-10
Glyma.01G235800	Glyma.11G007400	0.0429257	0.131777	0.325745	2.95469e-07
Glyma.01G235900	Glyma.11G007300	0.0114909	0.0582496	0.197271	0.00707554
Glyma.01G236000	Glyma.11G007200	0.0389476	0.0850992	0.457673	0.00137649
Glyma.01G236100	Glyma.11G007100	0.00804329	0.0936174	0.0859166	3.34542e-10
Glyma.01G236300	Glyma.11G006900	0.0341185	0.0834938	0.408635	2.24777e-05
Glyma.01G236400	Glyma.11G006800	0.0376954	0.073291	0.514325	1.23337e-06
Glyma.01G236600	Glyma.11G006600	0.0084545	0.268708	0.0314635	6.8721e-19
Glyma.01G236700	Glyma.11G006500	0.485737	1.06946	0.454189	0.019165
Glyma.01G236800	Glyma.11G006400	0.0254704	0.0638363	0.398995	0.0415002
Glyma.01G237000	Glyma.11G006300	0.0144508	0.175427	0.0823748	1.14298e-05
Glyma.01G237100	Glyma.11G006200	0.0377763	0.109469	0.345087	1.51423e-06
Glyma.01G237200	Glyma.11G006100	0.102754	0.125109	0.821321	0.458988
Glyma.01G237400	Glyma.11G006000	0.0447575	0.174116	0.257055	2.91761e-10
Glyma.01G237900	Glyma.11G005800	NA	0.129416	-8.57873e-15	NA
Glyma.01G238000	Glyma.11G005700	0.0445973	0.0551951	0.807995	0.60842
Glyma.01G238100	Glyma.11G005600	0.0544991	0.122109	0.446314	0.0247544
Glyma.01G238200	Glyma.11G005300	0.0616449	0.154036	0.400199	1.08437e-12
Glyma.01G238400	Glyma.11G005100	0.029065	0.0495098	0.587056	0.167168
Glyma.01G238500	Glyma.11G005000	0.016335	NA	NA	NA
Glyma.01G238700	Glyma.11G004900	0.0344787	0.0952731	0.361893	0.000164017
Glyma.01G238800	Glyma.11G004800	0.011175	0.180792	0.0618112	4.61953e-27
Glyma.01G238900	Glyma.11G004700	0.0504035	0.120758	0.417393	0.010672
Glyma.01G239000	Glyma.11G004600	0.00606	0.0658267	0.0920599	2.62415e-14
Glyma.01G239200	Glyma.11G004300	0.0116403	0.0628364	0.185248	6.89882e-09
Glyma.01G239300	Glyma.11G004200	0.322452	3.86877	0.0833474	7.33554e-43
Glyma.01G239700	Glyma.11G004000	0.028587	0.0944909	0.302537	2.38074e-06
Glyma.01G239800	Glyma.11G003900	0.110933	0.180486	0.614633	0.0821114
Glyma.01G239900	Glyma.11G003800	0.0430231	0.0946921	0.454347	0.0400421
Glyma.01G240000	Glyma.11G003600	NA	0.217022	5.11571e-15	NA
Glyma.01G240100	Glyma.11G003400	0.0198042	0.120862	0.163857	4.50838e-16
Glyma.01G240200	Glyma.11G003300	0.0504637	0.106988	0.471676	0.000398734
Glyma.01G240500	Glyma.11G003100	0.0429024	0.0987384	0.434506	0.0251928
Glyma.01G240600	Glyma.11G003000	0.140277	0.245139	0.572238	0.0612478
Glyma.01G240700	Glyma.11G002900	0.127146	0.281657	0.451421	0.00232169
Glyma.01G240800	Glyma.11G002800	0.0300479	0.136459	0.220198	3.82156e-12
Glyma.01G241100	Glyma.11G002700	0.144022	0.155251	0.927669	0.698126
Glyma.01G241300	Glyma.11G002600	0.00646797	0.0867936	0.0745213	4.27796e-60
Glyma.01G241800	Glyma.11G002400	0.0106986	0.138308	0.0773535	0.000398121
Glyma.01G241900	Glyma.11G002300	0.0686977	0.108078	0.63563	0.358992
Glyma.01G242000	Glyma.11G002200	0.0363556	0.252198	0.144155	1.26134e-15
Glyma.01G242100	Glyma.11G002100	0.0523098	0.0793148	0.659521	0.211823
Glyma.01G242400	Glyma.11G001900	0.0692344	0.148934	0.464866	6.98459e-05
Glyma.01G242500	Glyma.11G001800	0.0675192	0.0660812	1.02176	0.999999
Glyma.01G242600	Glyma.11G001700	0.188255	0.194116	0.969809	1
Glyma.01G242700	Glyma.11G001600	0.29838	0.417493	0.714694	0.245813
Glyma.01G242800	Glyma.11G001500	0.0217703	0.148012	0.147085	1.31504e-17
Glyma.01G243200	Glyma.11G001200	0.2624	0.442723	0.592694	0.0166498
Glyma.01G243300	Glyma.11G001000	0.0747135	0.103913	0.719003	0.407418
Glyma.01G243400	Glyma.11G000900	0.0847343	0.246828	0.343294	8.17426e-06
Glyma.01G244500	Glyma.11G000700	0.0164854	0.0964164	0.170982	5.08034e-06
Glyma.01G244600	Glyma.11G000600	0.0422993	0.395299	0.107006	6.08223e-26
Glyma.01G245100	Glyma.11G000300	0.018277	0.0504343	0.362393	0.0022432
Glyma.01G245500	Glyma.11G000200	0.00914854	0.0599052	0.152717	2.64414e-05
Glyma.01G226600	Glyma.11G096000	0.133065	0.865972	0.153659	3.46339e-36
Glyma.01G226900	Glyma.11G095600	0.0792323	0.418817	0.189181	3.20659e-26
Glyma.01G227000	Glyma.11G095500	0.0368967	0.360557	0.102333	1.08753e-58
Glyma.01G227100	Glyma.11G095300	0.189029	0.836832	0.225886	6.01474e-34
Glyma.01G227400	Glyma.11G094700	0.076803	0.592815	0.129556	4.02692e-30
Glyma.01G227500	Glyma.11G094500	0.153581	0.461779	0.332586	2.10706e-24
Glyma.01G229500	Glyma.11G092700	0.18461	0.911881	0.20245	3.93235e-34
Glyma.01G232500	Glyma.12G017600	0.0592482	0.566833	0.104525	8.27141e-102
Glyma.01G232600	Glyma.12G017400	0.156011	1.37218	0.113696	1.29801e-55
Glyma.01G233400	Glyma.12G017000	0.220819	1.22685	0.179988	9.22795e-21
Glyma.01G233600	Glyma.12G016900	0.126442	0.361799	0.349481	1.78468e-17
Glyma.01G234000	Glyma.12G016300	0.067754	0.743707	0.0911031	3.32949e-21
Glyma.01G234300	Glyma.12G014900	0.210232	0.551089	0.381484	1.26535e-28
Glyma.01G234400	Glyma.12G014700	0.140931	0.440489	0.319942	4.28197e-10
Glyma.01G234500	Glyma.12G014400	0.0772811	1.32429	0.0583564	4.18114e-35
Glyma.01G226600	Glyma.12G022100	0.13887	0.831371	0.167037	1.31009e-32
Glyma.01G226900	Glyma.12G021700	0.0768518	0.426355	0.180253	3.40568e-26
Glyma.01G227000	Glyma.12G021600	0.0348131	0.336338	0.103506	1.26477e-59
Glyma.01G227100	Glyma.12G021400	0.225056	0.690295	0.326028	2.16977e-22
Glyma.01G227400	Glyma.12G021100	0.0765519	0.622536	0.122968	1.96744e-31
Glyma.01G227500	Glyma.12G020900	0.152264	0.443644	0.343212	9.66082e-23
Glyma.01G229500	Glyma.12G019000	0.191542	0.90901	0.210715	4.37313e-34
Glyma.01G170300	Glyma.14G070500	0.206741	1.9141	0.10801	4.26032e-17
Glyma.01G171100	Glyma.14G070800	0.283555	3.96998	0.0714247	4.38482e-92
Glyma.01G171500	Glyma.14G072100	0.667737	3.13115	0.213256	2.97554e-07
Glyma.01G173700	Glyma.14G073500	0.240256	4.07465	0.0589635	1.54362e-66
Glyma.01G173800	Glyma.14G073800	0.536351	1.72812	0.310367	7.25426e-13
Glyma.01G176100	Glyma.14G074500	0.309967	2.15491	0.143842	1.57925e-07
Glyma.01G178000	Glyma.14G076900	0.283821	2.36492	0.120013	4.26989e-38
Glyma.01G178500	Glyma.14G077100	0.477087	4.0485	0.117843	4.06231e-28
Glyma.01G178700	Glyma.14G077600	0.153869	3.8969	0.039485	1.91848e-111
Glyma.01G179000	Glyma.14G077700	0.604636	4.55885	0.132629	8.82333e-46
Glyma.01G179800	Glyma.14G077800	0.208779	1.7783	0.117404	7.17793e-62
Glyma.01G182100	Glyma.14G078900	0.327272	3.97309	0.0823721	2.53107e-52
Glyma.01G184600	Glyma.14G080400	0.341627	1.65104	0.206916	1.35029e-43
Glyma.01G186300	Glyma.14G083500	0.523967	4.2219	0.124107	1.32949e-29
Glyma.01G187600	Glyma.14G084200	0.513298	2.56892	0.199811	3.92233e-19
Glyma.01G188600	Glyma.14G084700	0.311481	3.51506	0.0886132	1.88314e-21
Glyma.01G189100	Glyma.14G085500	0.364036	3.49074	0.104286	4.794e-28
Glyma.01G189600	Glyma.14G086000	0.301691	3.21295	0.0938984	6.57918e-64
Glyma.01G191900	Glyma.14G087600	0.591452	1.82026	0.324927	4.75661e-12
Glyma.01G192600	Glyma.14G088200	0.280483	1.93361	0.145057	6.00675e-20
Glyma.01G193700	Glyma.14G088800	0.278004	1.43467	0.193776	2.34774e-22
Glyma.01G128100	Glyma.14G200200	0.375834	1.79872	0.208946	3.65699e-37
Glyma.01G128200	Glyma.14G200300	0.380408	2.75682	0.137988	1.17311e-42
Glyma.01G129000	Glyma.14G200600	0.672225	1.91686	0.35069	4.25592e-07
Glyma.01G131500	Glyma.14G202700	0.269837	3.02705	0.089142	2.45983e-21
Glyma.01G131900	Glyma.14G203600	0.522417	2.13648	0.244523	6.59083e-21
Glyma.01G132000	Glyma.14G203700	0.302383	4.39488	0.0688035	2.09658e-99
Glyma.01G133000	Glyma.14G204400	0.436023	1.87683	0.23232	1.85987e-46
Glyma.01G019300	Glyma.14G185600	0.454312	3.29163	0.13802	1.15816e-54
Glyma.01G019500	Glyma.14G185300	0.455699	3.26732	0.139472	1.05879e-13
Glyma.01G019700	Glyma.14G185100	0.323042	1.65466	0.195232	1.65315e-28
Glyma.01G020500	Glyma.14G183800	0.212653	2.03788	0.10435	9.25824e-32
Glyma.01G023000	Glyma.14G181900	0.282671	3.43902	0.0821953	1.01821e-22
Glyma.01G023900	Glyma.14G181100	0.48285	2.34367	0.206023	6.23043e-54
Glyma.01G024700	Glyma.14G180300	0.377267	2.78741	0.135347	2.79754e-22
Glyma.01G148300	Glyma.16G104000	0.137159	0.696841	0.19683	2.46964e-18
Glyma.01G148900	Glyma.16G104500	0.104182	0.503403	0.206955	1.25027e-17
Glyma.01G149000	Glyma.16G104600	0.0797463	0.490018	0.162742	7.44902e-28
Glyma.01G149100	Glyma.16G104700	0.264288	0.374471	0.705762	0.451329
Glyma.01G149300	Glyma.16G105300	0.109737	0.616858	0.177897	1.44086e-36
Glyma.01G149800	Glyma.16G105400	0.119704	0.472889	0.253134	1.45913e-26
Glyma.01G150200	Glyma.16G105500	0.0866452	1.76323	0.0491401	2.25841e-53
Glyma.01G151100	Glyma.16G106800	0.162145	0.75685	0.214237	2.58627e-26
Glyma.01G151200	Glyma.16G106900	0.105706	0.903622	0.11698	1.39612e-52
Glyma.01G151300	Glyma.16G107000	0.130658	0.689549	0.189484	2.04524e-40
Glyma.01G151600	Glyma.16G107300	0.167402	1.26561	0.13227	3.52018e-24
Glyma.01G151700	Glyma.16G107700	0.145138	0.517239	0.280601	3.02715e-21
Glyma.01G152100	Glyma.16G107900	0.129988	0.529337	0.245568	1.91214e-20
Glyma.01G152600	Glyma.16G108200	0.173181	2.33163	0.0742745	3.15531e-33
Glyma.01G152800	Glyma.16G108400	0.263197	0.71484	0.368191	0.00555626
Glyma.01G152900	Glyma.16G108900	0.136815	0.753858	0.181487	2.16644e-56
Glyma.01G153200	Glyma.16G109200	0.10275	0.484402	0.212117	8.7766e-51
Glyma.01G153300	Glyma.16G109300	0.0910307	0.885595	0.10279	4.29621e-53
Glyma.01G153600	Glyma.16G109700	0.100527	0.475574	0.21138	2.20596e-27
Glyma.01G154400	Glyma.16G110100	0.0739994	0.758054	0.0976176	8.10692e-70
Glyma.01G154600	Glyma.16G110300	0.145512	0.489333	0.297368	6.16122e-07
Glyma.01G154700	Glyma.16G110400	0.193508	1.09068	0.17742	1.29794e-52
Glyma.01G155300	Glyma.16G111200	0.104585	0.592777	0.176432	1.92215e-77
Glyma.01G156700	Glyma.16G113000	0.116647	1.58382	0.073649	8.02203e-85
Glyma.01G157700	Glyma.16G115500	0.525855	4.28317	0.122772	1.55508e-36
Glyma.01G158600	Glyma.16G116100	0.185563	0.401142	0.462586	4.56145e-12
Glyma.01G158700	Glyma.16G116200	0.146492	0.524983	0.279041	3.51156e-06
Glyma.01G158900	Glyma.16G116500	0.203922	0.511296	0.398834	0.00154218
Glyma.01G159300	Glyma.16G117200	0.279751	0.987551	0.283277	4.26236e-09
Glyma.01G159500	Glyma.16G118400	0.0667815	0.811426	0.0823014	4.473e-62
Glyma.01G160000	Glyma.16G118800	0.208492	1.12301	0.185655	2.4729e-20
Glyma.01G160100	Glyma.16G119200	0.293791	3.89373	0.0754524	6.76555e-38
Glyma.01G160800	Glyma.16G119500	0.423005	3.26602	0.129517	9.35852e-15
Glyma.01G162000	Glyma.16G121300	0.141895	1.02884	0.137917	1.43593e-19
Glyma.01G162700	Glyma.16G121700	0.246027	0.761679	0.323006	5.98683e-10
Glyma.01G162900	Glyma.16G121900	0.0869352	0.687505	0.12645	2.63422e-16
Glyma.01G163000	Glyma.16G122500	0.422021	4.33436	0.0973662	4.40123e-57
Glyma.01G163300	Glyma.16G123100	0.261935	1.0788	0.242802	1.39613e-20
Glyma.01G163900	Glyma.16G123700	0.0388013	2.51437	0.0154318	1.54779e-29
Glyma.01G164000	Glyma.16G123800	0.0992571	0.562147	0.176568	4.41375e-25
Glyma.01G164200	Glyma.16G124400	0.0228639	0.521185	0.043869	6.75508e-25
Glyma.01G164500	Glyma.16G124600	0.237489	0.780852	0.304141	6.0559e-15
Glyma.01G164900	Glyma.16G125000	0.233785	0.689589	0.339021	1.36718e-15
Glyma.01G165100	Glyma.16G126300	0.0469777	0.476899	0.0985065	1.21166e-36
Glyma.01G165300	Glyma.16G126500	0.177521	0.485852	0.365382	0.000439812
Glyma.01G165400	Glyma.16G126900	0.185191	0.821846	0.225335	1.62933e-20
Glyma.01G165600	Glyma.16G127100	0.169626	1.15259	0.147169	1.32911e-27
Glyma.01G165700	Glyma.16G127300	0.10178	0.793993	0.128187	4.45955e-07
Glyma.01G165900	Glyma.16G127400	0.145852	2.13361	0.0683593	2.02596e-91
Glyma.01G166000	Glyma.16G127600	0.410401	1.67382	0.245188	6.04939e-13
Glyma.01G166100	Glyma.16G128600	0.0611678	0.74046	0.0826078	1.66054e-58
Glyma.01G166200	Glyma.16G128700	0.128327	1.44079	0.0890672	3.07822e-48
Glyma.01G166300	Glyma.16G128800	0.275725	1.25132	0.220348	3.21419e-27
Glyma.01G166700	Glyma.16G129200	0.0995128	0.45474	0.218835	1.1639e-15
Glyma.01G167000	Glyma.16G129600	0.0573575	0.839643	0.0683118	6.50554e-15
Glyma.01G167300	Glyma.16G129700	0.0145004	2.11746	0.00684801	6.81745e-75
Glyma.01G167900	Glyma.16G130200	0.128433	0.9035	0.142151	4.26524e-19
Glyma.01G168000	Glyma.16G130300	0.00555866	0.973873	0.00570778	1.52856e-41
Glyma.01G168100	Glyma.16G130400	0.127624	1.56496	0.0815514	2.85571e-144
Glyma.01G168200	Glyma.16G130500	0.172899	0.555537	0.311229	5.31974e-29
Glyma.01G169100	Glyma.16G131000	0.125887	0.611696	0.2058	6.89797e-34
Glyma.01G169200	Glyma.16G131200	0.114719	2.72454	0.0421059	1.23414e-102
Glyma.01G170200	Glyma.16G131800	0.0673499	0.500207	0.134644	1.66074e-60
Glyma.01G170700	Glyma.16G132100	0.264494	1.53587	0.172211	4.74392e-25
Glyma.01G171100	Glyma.16G132800	0.130041	1.09578	0.118674	4.60377e-33
Glyma.01G171200	Glyma.16G133300	0.131731	0.93629	0.140695	1.85641e-38
Glyma.01G171400	Glyma.16G133500	0.12179	1.36285	0.089364	7.30641e-55
Glyma.01G171600	Glyma.16G134400	0.179609	0.744791	0.241153	4.38663e-14
Glyma.01G171700	Glyma.16G134800	0.314802	2.14876	0.146504	1.03338e-10
Glyma.01G172000	Glyma.16G135000	0.20379	0.612366	0.332791	2.65467e-13
Glyma.01G172100	Glyma.16G135600	0.157405	1.16897	0.134653	5.79077e-06
Glyma.01G172200	Glyma.16G137500	0.267388	0.80912	0.330467	1.07855e-15
Glyma.01G173700	Glyma.16G138100	0.102557	0.45711	0.224361	1.77022e-20
Glyma.01G173800	Glyma.16G138300	0.26016	0.619957	0.419641	8.02993e-13
Glyma.01G173900	Glyma.16G138400	0.145297	0.734872	0.197718	1.25721e-05
Glyma.01G174200	Glyma.16G138700	0.267107	3.47428	0.0768814	5.06825e-23
Glyma.01G175000	Glyma.16G140700	0.226314	2.24317	0.10089	3.51646e-53
Glyma.01G176600	Glyma.16G141100	0.123885	1.04285	0.118794	1.91082e-56
Glyma.01G177100	Glyma.16G141200	0.228463	0.840608	0.271783	6.12395e-16
Glyma.01G177200	Glyma.16G141300	0.187329	1.75083	0.106994	1.68496e-54
Glyma.01G177400	Glyma.16G141500	0.145355	0.494239	0.294099	5.56192e-13
Glyma.01G178300	Glyma.16G141700	0.182892	3.80369	0.0480829	2.43644e-56
Glyma.01G178400	Glyma.16G141800	0.168339	0.903637	0.18629	2.53068e-19
Glyma.01G178500	Glyma.16G142100	0.252095	1.1534	0.218566	6.24875e-21
Glyma.01G178800	Glyma.16G142300	0.188273	0.706909	0.266333	8.38185e-18
Glyma.01G178900	Glyma.16G142400	0.11121	1.77574	0.0626274	7.96621e-48
Glyma.01G179800	Glyma.16G142700	0.1016	0.721348	0.140847	1.78527e-37
Glyma.01G179900	Glyma.16G142800	0.142889	0.971722	0.147047	2.43019e-56
Glyma.01G180000	Glyma.16G143000	0.0988651	0.633521	0.156057	9.72314e-40
Glyma.01G180100	Glyma.16G143100	0.144699	0.583296	0.24807	3.93641e-60
Glyma.01G180200	Glyma.16G143200	0.150239	0.458966	0.327343	8.31076e-18
Glyma.01G180400	Glyma.16G143300	0.320604	1.83883	0.174352	3.68524e-12
Glyma.01G180500	Glyma.16G143400	0.24772	3.41995	0.0724338	1.03062e-24
Glyma.01G180700	Glyma.16G143500	0.0853598	0.54626	0.156262	1.47117e-10
Glyma.01G180800	Glyma.16G143600	0.037363	0.954669	0.0391371	1.2672e-54
Glyma.01G181100	Glyma.16G143800	0.225193	1.23556	0.182261	7.78409e-40
Glyma.01G182000	Glyma.16G144600	0.170055	0.905315	0.187841	1.98659e-62
Glyma.01G148900	Glyma.16G074200	0.102171	0.541607	0.188645	1.15625e-18
Glyma.01G149000	Glyma.16G074300	0.0878615	0.479229	0.183339	9.56673e-24
Glyma.01G149100	Glyma.16G074400	0.248293	0.409677	0.606072	0.176335
Glyma.01G149300	Glyma.16G074700	0.109692	0.698688	0.156998	1.39908e-42
Glyma.01G151200	Glyma.16G075500	0.123566	0.913977	0.135196	1.51846e-47
Glyma.01G151300	Glyma.16G075600	0.139793	0.83915	0.166588	3.61807e-45
Glyma.01G151600	Glyma.16G075800	0.184283	1.16022	0.158835	1.71872e-26
Glyma.01G151700	Glyma.16G076000	0.144312	0.550449	0.262172	9.85703e-24
Glyma.01G152100	Glyma.16G076100	0.141083	0.534808	0.263802	8.91026e-19
Glyma.01G152900	Glyma.16G076300	0.138059	1.0103	0.136652	1.96616e-59
Glyma.01G153000	Glyma.16G076400	0.249078	0.511125	0.487312	0.000942457
Glyma.01G153200	Glyma.16G076500	0.104235	0.4957	0.210278	2.08798e-50
Glyma.01G153300	Glyma.16G076600	0.0796425	1.11959	0.0711354	1.45425e-59
Glyma.01G153600	Glyma.16G076700	0.0980376	0.502792	0.194986	2.87134e-32
Glyma.01G154400	Glyma.16G076900	0.0818351	0.836049	0.0978831	6.77133e-71
Glyma.01G154600	Glyma.16G077000	0.139479	0.618626	0.225466	2.76223e-09
Glyma.01G154700	Glyma.16G077100	0.178509	1.42576	0.125203	1.84949e-65
Glyma.01G007400	Glyma.16G078800	0.222485	0.767586	0.289851	1.63857e-36
Glyma.01G007700	Glyma.16G078500	0.022658	0.134236	0.168792	7.89052e-05
Glyma.01G007900	Glyma.16G078400	0.0327182	0.0919077	0.35599	0.000199458
Glyma.01G008000	Glyma.16G078300	0.0340001	0.135782	0.250403	0.00494947
Glyma.01G008100	Glyma.16G078200	0.0324636	0.117182	0.277036	5.74749e-06
Glyma.01G008200	Glyma.16G078100	0.0183678	0.118415	0.155114	2.92456e-29
Glyma.01G008300	Glyma.16G078000	0.145189	0.200627	0.723677	0.415106
Glyma.01G008400	Glyma.16G077900	0.0334634	0.0960461	0.34841	0.000577394
Glyma.01G008500	Glyma.16G077800	0.0118523	0.123624	0.0958735	3.48848e-19
Glyma.01G008600	Glyma.16G077700	0.0110964	0.325736	0.0340657	6.40884e-43
Glyma.01G008800	Glyma.16G077600	0.00913144	0.172407	0.0529644	5.99845e-08
Glyma.01G008900	Glyma.16G077500	0.0196473	0.0642406	0.305839	4.20612e-06
Glyma.01G009000	Glyma.16G077400	0.0495631	0.280475	0.176711	1.89617e-08
Glyma.01G009300	Glyma.16G077300	0.0171283	0.0916128	0.186964	1.81616e-13
Glyma.01G009400	Glyma.16G077200	0.0253042	0.108197	0.23387	5.38619e-14
Glyma.01G155900	Glyma.16G116000	0.112691	0.574378	0.196196	1.10292e-44
Glyma.01G156000	Glyma.16G115700	0.1378	0.556966	0.247412	7.91913e-15
Glyma.01G156200	Glyma.16G115500	0.223154	0.68698	0.324833	3.8757e-16
Glyma.01G156400	Glyma.16G114800	0.180985	0.68597	0.263837	7.86588e-24
Glyma.01G156500	Glyma.16G114400	0.188334	1.81094	0.103998	5.65293e-15
Glyma.01G156600	Glyma.16G113100	0.116105	1.90924	0.0608121	6.81285e-67
Glyma.01G157000	Glyma.16G112600	0.146522	1.0708	0.136834	1.9628e-55
Glyma.01G157300	Glyma.16G112500	0.176769	1.0951	0.161419	1.1973e-47
Glyma.01G157400	Glyma.16G112200	0.224582	2.07523	0.10822	9.63729e-25
Glyma.01G157500	Glyma.16G111900	0.149826	0.655688	0.228501	4.5041e-25
Glyma.01G157800	Glyma.16G111800	0.258325	1.05996	0.243712	2.31379e-37
Glyma.01G157900	Glyma.16G111700	0.148365	0.561742	0.264116	1.31054e-35
Glyma.01G158200	Glyma.16G111500	0.0859316	0.621238	0.138323	4.24774e-34
Glyma.01G158300	Glyma.16G111400	0.146707	0.636571	0.230465	5.12332e-17
Glyma.01G211500	Glyma.17G133800	0.107283	0.715851	0.149868	1.10876e-21
Glyma.01G211700	Glyma.17G134900	0.125257	3.35261	0.0373611	6.62198e-43
Glyma.01G211900	Glyma.17G135000	0.169375	0.858762	0.197232	8.53257e-43
Glyma.01G212100	Glyma.17G135100	0.119895	1.36436	0.0878769	5.1086e-22
Glyma.01G212200	Glyma.17G135500	0.0847169	0.758943	0.111625	1.51465e-51
Glyma.01G212400	Glyma.17G135600	0.150374	1.86459	0.0806473	6.05295e-96
Glyma.01G212600	Glyma.17G135900	0.246771	0.934079	0.264186	7.70288e-06
Glyma.01G212700	Glyma.17G136000	0.110998	0.564835	0.196514	1.28362e-09
Glyma.01G212800	Glyma.17G136300	0.102662	0.914904	0.11221	5.20366e-47
Glyma.01G213000	Glyma.17G136400	0.177366	0.572277	0.30993	4.5546e-20
Glyma.01G213100	Glyma.17G136600	0.104805	1.37278	0.0763449	1.38338e-44
Glyma.01G213200	Glyma.17G136700	0.1298	0.629101	0.206327	1.6661e-17
Glyma.01G213500	Glyma.17G136900	0.221431	0.87181	0.25399	5.51795e-17
Glyma.01G213800	Glyma.17G137100	0.231178	0.810592	0.285197	4.06342e-19
Glyma.01G035300	Glyma.17G092500	0.38205	1.77659	0.215047	2.9125e-11
Glyma.01G036800	Glyma.17G093400	0.307212	2.3745	0.12938	1.4159e-35
Glyma.01G037500	Glyma.17G093900	0.332262	2.00634	0.165606	2.75464e-22
Glyma.01G038400	Glyma.17G094100	0.442734	1.51968	0.291334	2.62251e-21
Glyma.01G039200	Glyma.17G095000	0.337341	2.49383	0.13527	1.27218e-25
Glyma.01G041700	Glyma.17G096700	0.42197	1.52687	0.276363	8.47901e-19
Glyma.01G042100	Glyma.17G096800	0.200707	1.67031	0.120162	3.49145e-80
